(0.017053599267175572, 0.007727412167938932, -0.0061286372366412215),(0.0, -0.258573779296875, -9.624690673828125)
(0.015721286824427482, 0.00985911207633588, -0.002398162396946565),(0.0143652099609375, -0.201112939453125, -9.56962403564453)
(0.0159877493129771, 0.00799387465648855, -0.01119142451908397),(0.009576806640625, -0.22026655273437498, -9.562441430664062)
(0.016254211801526718, 0.008793262122137404, 0.0005329249770992366),(-0.03591302490234375, -0.22505495605468748, -9.593566052246093)
(0.017852986732824427, 0.007727412167938932, -0.005595712259541985),(-0.0526724365234375, -0.2346317626953125, -9.591171850585937)
(0.01279019945038168, 0.0053292497709923675, -0.00159877493129771),(-0.02154781494140625, -0.21308394775390624, -9.660603698730467)
(0.014122511893129772, 0.0053292497709923675, -0.0034640123511450386),(0.016759411621093748, -0.2154781494140625, -9.641450085449218)
(0.018385911709923666, 0.007460949679389314, -0.003730474839694657),(0.0, -0.22505495605468748, -9.612719665527344)
(0.015721286824427482, 0.00799387465648855, -0.00639509972519084),(-0.040701428222656245, -0.22026655273437498, -9.60793126220703)
(0.012523736961832063, 0.008260337145038169, -0.004529862305343512),(0.0047884033203125, -0.181959326171875, -9.572018237304688)
(0.014655436870229008, 0.010924962030534353, -0.0005329249770992366),(0.03591302490234375, -0.19393033447265623, -9.624690673828125)
(0.014921899358778627, 0.00799387465648855, -0.006928024702290077),(0.02633621826171875, -0.18914193115234373, -9.595960253906249)
(0.01279019945038168, 0.005862174748091604, -0.005062787282442748),(-0.01915361328125, -0.26336218261718747, -9.560047229003906)
(0.02105053659541985, 0.005062787282442748, -0.002931087374045802),(-0.028730419921875, -0.19393033447265623, -9.567229833984374)
(0.014388974381679392, 0.010658499541984735, -0.00319754986259542),(0.031124621582031248, -0.17477672119140625, -9.619902270507811)
(0.018119449221374047, 0.010125574564885496, 0.0018652374198473284),(0.047884033203124995, -0.20829554443359374, -9.567229833984374)
(0.017053599267175572, 0.007194487190839696, -0.00639509972519084),(0.0047884033203125, -0.2154781494140625, -9.624690673828125)
(0.02211638654961832, 0.010658499541984735, -0.005062787282442748),(-0.009576806640625, -0.17956512451171874, -9.579200842285156)
(0.014921899358778627, 0.005595712259541985, -0.0053292497709923675),(-0.011971008300781249, -0.20350714111328125, -9.617508068847656)
(0.0159877493129771, 0.011990811984732825, 0.0010658499541984733),(0.011971008300781249, -0.21787235107421873, -9.56962403564453)
(0.014655436870229008, 0.007727412167938932, -0.003996937328244275),(0.0383072265625, -0.22026655273437498, -9.64623848876953)
(0.02078407410687023, 0.00959264958778626, -0.0061286372366412215),(0.02633621826171875, -0.19393033447265623, -9.60793126220703)
(0.013856049404580155, 0.013589586916030535, -0.00159877493129771),(-0.01915361328125, -0.17956512451171874, -9.6151138671875)
(0.014655436870229008, 0.008793262122137404, -0.0021316999083969466),(-0.009576806640625, -0.2154781494140625, -9.567229833984374)
(0.013589586916030535, 0.010125574564885496, -0.005062787282442748),(0.00239420166015625, -0.18435352783203124, -9.605537060546874)
(0.01279019945038168, 0.008793262122137404, -0.009059724610687023),(0.0143652099609375, -0.1771709228515625, -9.627084875488281)
(0.016787136778625956, 0.007194487190839696, -0.005062787282442748),(0.01915361328125, -0.258573779296875, -9.605537060546874)
(0.012523736961832063, 0.011457887007633588, -0.000799387465648855),(0.011971008300781249, -0.1580173095703125, -9.636661682128906)
(0.018918836687022902, 0.008260337145038169, -0.007727412167938932),(-0.0526724365234375, -0.18435352783203124, -9.550470422363281)
(0.014388974381679392, 0.012523736961832063, 0.0005329249770992366),(0.040701428222656245, -0.19632453613281248, -9.631873278808593)
(0.016254211801526718, 0.003730474839694657, -0.004263399816793893),(0.02633621826171875, -0.229843359375, -9.610325463867188)
(0.010658499541984735, 0.004529862305343512, -0.005862174748091604),(-0.009576806640625, -0.201112939453125, -9.6151138671875)
(0.014388974381679392, 0.008793262122137404, -0.00319754986259542),(-0.028730419921875, -0.20350714111328125, -9.610325463867188)
(0.017320061755725192, 0.008793262122137404, -0.010658499541984735),(-0.0430956298828125, -0.22505495605468748, -9.60793126220703)
(0.01119142451908397, 0.00799387465648855, -0.0005329249770992366),(-0.02633621826171875, -0.2657563842773437, -9.60793126220703)
(0.016787136778625956, 0.006661562213740459, -0.002931087374045802),(-0.031124621582031248, -0.2154781494140625, -9.629479077148437)
(0.015454824335877864, 0.005062787282442748, -0.0061286372366412215),(0.03591302490234375, -0.16998831787109375, -9.60793126220703)
(0.017053599267175572, 0.012257274473282443, -0.004263399816793893),(0.033518823242187495, -0.1867477294921875, -9.639055883789062)
(0.017053599267175572, 0.00479632479389313, -0.004529862305343512),(0.0383072265625, -0.2059013427734375, -9.588777648925781)
(0.017852986732824427, 0.007194487190839696, -0.0061286372366412215),(0.0047884033203125, -0.2346317626953125, -9.636661682128906)
(0.013856049404580155, 0.008260337145038169, -0.0061286372366412215),(0.00718260498046875, -0.22266075439453123, -9.612719665527344)
(0.02131699908396947, 0.00319754986259542, -0.00639509972519084),(-0.033518823242187495, -0.20350714111328125, -9.641450085449218)
(0.017320061755725192, 0.007460949679389314, -0.008260337145038169),(-0.031124621582031248, -0.18914193115234373, -9.586383447265625)
(0.017586524244274808, 0.009059724610687023, -0.0018652374198473284),(-0.009576806640625, -0.2059013427734375, -9.643844287109374)
(0.014388974381679392, 0.008260337145038169, -0.007460949679389314),(-0.023942016601562498, -0.22266075439453123, -9.593566052246093)
(0.01119142451908397, 0.002931087374045802, -0.0053292497709923675),(-0.0526724365234375, -0.18435352783203124, -9.605537060546874)
(0.013589586916030535, 0.00985911207633588, 0.0010658499541984733),(-0.0143652099609375, -0.16759411621093748, -9.598354455566406)
(0.012523736961832063, 0.0053292497709923675, -0.003996937328244275),(-0.0383072265625, -0.201112939453125, -9.629479077148437)
(0.010924962030534353, 0.006928024702290077, 0.0),(-0.0047884033203125, -0.22026655273437498, -9.603142858886718)
(0.015188361847328247, 0.008793262122137404, -0.0018652374198473284),(-0.04548983154296875, -0.18914193115234373, -9.56962403564453)
(0.013856049404580155, 0.010924962030534353, -0.007727412167938932),(0.016759411621093748, -0.239420166015625, -9.593566052246093)
(0.015454824335877864, 0.009059724610687023, -0.007194487190839696),(-0.0047884033203125, -0.21068974609375, -9.634267480468749)
(0.014921899358778627, 0.007727412167938932, -0.00159877493129771),(0.033518823242187495, -0.201112939453125, -9.593566052246093)
(0.0130566619389313, 0.010125574564885496, -0.003730474839694657),(0.009576806640625, -0.21787235107421873, -9.567229833984374)
(0.017053599267175572, 0.0061286372366412215, -0.00319754986259542),(-0.00718260498046875, -0.181959326171875, -9.583989245605467)
(0.016787136778625956, 0.009059724610687023, -0.009326187099236643),(-0.009576806640625, -0.22266075439453123, -9.588777648925781)
(0.015721286824427482, 0.008526799633587786, -0.0018652374198473284),(-0.0383072265625, -0.17238251953125, -9.595960253906249)
(0.018385911709923666, 0.008260337145038169, 0.0010658499541984733),(-0.0047884033203125, -0.22505495605468748, -9.598354455566406)
(0.015721286824427482, 0.007194487190839696, -0.0053292497709923675),(0.02154781494140625, -0.13407529296874998, -9.627084875488281)
(0.02105053659541985, 0.009059724610687023, -0.008260337145038169),(-0.02154781494140625, -0.17238251953125, -9.636661682128906)
(0.0159877493129771, 0.007194487190839696, -0.00639509972519084),(0.009576806640625, -0.21787235107421873, -9.622296472167967)
(0.013323124427480917, 0.007194487190839696, -0.004529862305343512),(0.05746083984375, -0.19393033447265623, -9.600748657226562)
(0.0159877493129771, 0.006661562213740459, -0.00479632479389313),(0.016759411621093748, -0.23223756103515625, -9.581595043945311)
(0.011990811984732825, 0.011457887007633588, -0.004263399816793893),(0.02633621826171875, -0.2346317626953125, -9.612719665527344)
(0.017852986732824427, 0.009326187099236643, -0.0021316999083969466),(-0.0430956298828125, -0.2059013427734375, -9.56962403564453)
(0.015454824335877864, 0.004263399816793893, -0.00639509972519084),(0.01915361328125, -0.16759411621093748, -9.64623848876953)
(0.015454824335877864, 0.0061286372366412215, -0.007194487190839696),(-0.00239420166015625, -0.19632453613281248, -9.617508068847656)
(0.0159877493129771, 0.010924962030534353, -0.010125574564885496),(0.01915361328125, -0.22744915771484372, -9.658209497070311)
(0.018119449221374047, 0.008793262122137404, -0.006661562213740459),(0.031124621582031248, -0.22744915771484372, -9.586383447265625)
(0.016520674290076337, 0.00959264958778626, -0.00639509972519084),(0.00239420166015625, -0.2059013427734375, -9.555258825683593)
(0.016787136778625956, 0.007460949679389314, -0.003730474839694657),(0.02633621826171875, -0.22026655273437498, -9.619902270507811)
(0.022915774015267176, 0.0026646248854961837, -0.007194487190839696),(-0.00239420166015625, -0.2059013427734375, -9.603142858886718)
(0.014388974381679392, 0.008260337145038169, 0.0018652374198473284),(-0.047884033203124995, -0.2346317626953125, -9.641450085449218)
(0.016520674290076337, 0.00959264958778626, -0.002398162396946565),(0.011971008300781249, -0.22505495605468748, -9.579200842285156)
(0.015188361847328247, 0.008260337145038169, -0.005862174748091604),(-0.06703764648437499, -0.1771709228515625, -9.528922607421874)
(0.016520674290076337, 0.00985911207633588, -0.00639509972519084),(-0.03591302490234375, -0.19871873779296872, -9.622296472167967)
(0.014388974381679392, 0.011457887007633588, -0.004529862305343512),(0.033518823242187495, -0.19153613281249998, -9.617508068847656)
(0.014122511893129772, 0.007194487190839696, -0.007460949679389314),(-0.016759411621093748, -0.19153613281249998, -9.583989245605467)
(0.010392037053435116, 0.007460949679389314, -0.00319754986259542),(0.0047884033203125, -0.21787235107421873, -9.605537060546874)
(0.015454824335877864, 0.010392037053435116, -0.0013323124427480919),(0.02154781494140625, -0.20829554443359374, -9.617508068847656)
(0.02105053659541985, 0.0013323124427480919, -0.00639509972519084),(-0.04548983154296875, -0.20350714111328125, -9.619902270507811)
(0.0159877493129771, 0.010125574564885496, -0.009326187099236643),(0.0047884033203125, -0.21068974609375, -9.598354455566406)
(0.017053599267175572, 0.007727412167938932, -0.007727412167938932),(0.02633621826171875, -0.17477672119140625, -9.619902270507811)
(0.013323124427480917, 0.006928024702290077, -0.0013323124427480919),(0.0047884033203125, -0.1484405029296875, -9.576806640625)
(0.015454824335877864, 0.00799387465648855, -0.010658499541984735),(0.03591302490234375, -0.20829554443359374, -9.576806640625)
(0.016520674290076337, 0.005595712259541985, -0.0026646248854961837),(-0.02154781494140625, -0.25139117431640623, -9.634267480468749)
(0.018385911709923666, 0.010392037053435116, -0.014122511893129772),(-0.031124621582031248, -0.22026655273437498, -9.593566052246093)
(0.018918836687022902, 0.003730474839694657, -0.00319754986259542),(-0.031124621582031248, -0.26336218261718747, -9.624690673828125)
(0.0130566619389313, 0.00985911207633588, -0.0013323124427480919),(-0.011971008300781249, -0.20350714111328125, -9.600748657226562)
(0.017320061755725192, 0.008260337145038169, -0.003996937328244275),(0.040701428222656245, -0.2442085693359375, -9.629479077148437)
(0.018385911709923666, 0.00985911207633588, -0.0013323124427480919),(0.00718260498046875, -0.2705447875976562, -9.643844287109374)
(0.016254211801526718, 0.010924962030534353, -0.0061286372366412215),(-0.023942016601562498, -0.19871873779296872, -9.605537060546874)
(0.0130566619389313, 0.00959264958778626, -0.005862174748091604),(-0.01915361328125, -0.21308394775390624, -9.600748657226562)
(0.014921899358778627, 0.000799387465648855, -0.0053292497709923675),(0.016759411621093748, -0.1771709228515625, -9.591171850585937)
